time,input,output
0.0519,0,1.60088143336e-100
0.052,0,1.12527148323e-100
0.0521,0,6.25328073887e-101
0.0522,0,2.502316653e-101
0.0523,0,2.78777367764e-102
0.0524,0,-7.14306568193e-102
0.0525,0,-9.31516739146e-102
0.0526,0,-7.69843754208e-102
0.0527,0,-4.95391331693e-102
0.0528,0,-2.48435227172e-102
0.0529,0,-7.94616796215e-103
0.053,0,1.17296295648e-103
0.0531,0,4.6208127769e-103
0.0532,0,4.79730796493e-103
0.0533,0,3.57578344482e-103
0.0534,0,2.10674779617e-103
0.0535,0,9.31907175703e-104
0.0536,0,1.95497239074e-104
0.0537,0,-1.61236992781e-104
0.0538,0,-2.64991102049e-104
0.0539,0,-2.36321970376e-104
0.054,0,-1.60724520052e-104
0.0541,0,-8.61525448923e-105
0.0542,0,-3.21244436586e-105
0.0543,0,-1.15428896858e-106
0.0544,0,1.19414793605e-105
0.0545,0,1.41253687357e-105
0.0546,0,1.12156451103e-105
0.0547,0,6.98838767655e-106
0.0548,0,3.35783211163e-106
0.0549,0,9.53166813841e-107
0.055,0,-2.96644748469e-107
0.0551,0,-7.32521806169e-107
0.0552,0,-7.14805037593e-107
0.0553,0,-5.14627237695e-107
0.0554,0,-2.93141209275e-107
0.0555,0,-1.22619281934e-107
0.0556,0,-1.91442840015e-108
0.0557,0,2.87350736136e-108
0.0558,0,4.07463078884e-108
0.0559,0,3.47105610242e-108
0.056,0,2.28536395853e-108
0.0561,0,1.17929297888e-108
0.0562,0,4.04522653033e-109
0.0563,0,-2.44445387301e-110
0.0564,0,-1.94924571881e-109
0.0565,0,-2.12704498728e-109
0.0566,0,-1.62653312011e-109
0.0567,0,-9.81062916633e-110
0.0568,0,-4.499115342e-110
0.0569,0,-1.092624686e-110
0.057,0,6.08363061374e-111
0.0571,0,1.14637742751e-110
0.0572,0,1.05915838855e-110
0.0573,0,7.37379043916e-111
0.0574,0,4.05594949993e-111
0.0575,0,1.59200939104e-111
0.0576,0,1.45360811958e-112
0.0577,0,-4.91028870361e-112
0.0578,0,-6.21240885647e-112
0.0579,0,-5.07372266177e-112
0.058,0,-3.23471728776e-112
0.0581,0,-1.60281305412e-112
0.0582,0,-4.9670974461e-113
0.0583,0,9.3903414072e-114
0.0584,0,3.12369117146e-113
0.0585,0,3.18269106072e-113
0.0586,0,2.34831131416e-113
0.0587,0,1.37027625775e-113
0.0588,0,5.96828558437e-114
0.0589,0,1.16520514731e-114
0.059,0,-1.13187110332e-114
0.0591,0,-1.77469802433e-114
0.0592,0,-1.56121539045e-114
0.0593,0,-1.05185305724e-114
0.0594,0,-5.57786152115e-115
0.0595,0,-2.03339291168e-115
0.0596,0,-2.161611696e-117
0.0597,0,8.14667615998e-116
0.0598,0,9.40072631401e-116
0.0599,0,7.38194437766e-116
0.06,0,4.55684934793e-116
0.0601,0,2.16116249517e-116
0.0602,0,5.89123043312e-117
0.0603,0,-2.18760627025e-117
0.0604,0,-4.93226286902e-117
0.0605,0,-4.73444981596e-117
0.0606,0,-3.37537273408e-117
0.0607,0,-1.9036296912e-117
0.0608,0,-7.82475580306e-118
0.0609,0,-1.08545902877e-118
0.061,0,1.98936102556e-118
0.0611,0,2.72187391414e-118
0.0612,0,2.28985188371e-118
0.0613,0,1.49368125351e-118
0.0614,0,7.62009884479e-119
0.0615,0,2.5437866673e-119
0.0616,0,-2.38038873857e-120
0.0617,0,-1.32213632741e-119
0.0618,0,-1.4129154447e-119
0.0619,0,-1.06916424263e-119
0.062,0,-6.3878998421e-120
0.0621,0,-2.88779161405e-120
0.0622,0,-6.63797831502e-121
0.0623,0,4.33357630074e-121
0.0624,0,7.69331963235e-121
0.0625,0,7.00443953764e-121
0.0626,0,4.83017742953e-121
0.0627,0,2.62940340965e-121
0.0628,0,1.01148504654e-121
0.0629,0,7.07036094904e-123
0.063,0,-3.36723087506e-122
0.0631,0,-4.1405418776e-122
0.0632,0,-3.34258462673e-122
0.0633,0,-2.11131573488e-122
0.0634,0,-1.03339154898e-122
0.0635,0,-3.09606327264e-123
0.0636,0,7.27047149188e-124
0.0637,0,2.10904051626e-123
0.0638,0,2.11047181036e-123
0.0639,0,1.54162780037e-123
0.064,0,8.90859073938e-124
0.0641,0,3.81858747334e-124
0.0642,0,6.87151214607e-125
0.0643,0,-7.90893033635e-125
0.0644,0,-1.18762829611e-124
0.0645,0,-1.0309598877e-124
0.0646,0,-6.88120540908e-125
0.0647,0,-3.60933617125e-125
0.0648,0,-1.28487547951e-125
0.0649,0,2.13276643641e-127
0.065,0,5.54767288707e-126
0.0651,0,6.25284517203e-126
0.0652,0,4.85683159815e-126
0.0653,0,2.9701230141e-126
0.0654,0,1.38991837322e-126
0.0655,0,3.62598362535e-127
0.0656,0,-1.59308315864e-127
0.0657,0,-3.31765169237e-127
0.0658,0,-3.13439608653e-127
0.0659,0,-2.21304514302e-127
0.066,0,-1.23560551808e-127
0.0661,0,-4.98739660846e-128
0.0662,0,-5.99981764575e-129
0.0663,0,1.37300462573e-128
0.0664,0,1.81698767263e-128
0.0665,0,1.51001294257e-128
0.0666,0,9.75872676792e-129
0.0667,0,4.92078135362e-129
0.0668,0,1.59600597618e-129
0.0669,0,-2.07069432206e-130
0.067,0,-8.9549971363e-130
0.0671,0,-9.38061931917e-130
0.0672,0,-7.02529160717e-130
0.0673,0,-4.15750207459e-130
0.0674,0,-1.85194062974e-130
0.0675,0,-4.0053688404e-131
0.0676,0,3.06665783997e-131
0.0677,0,5.15852787506e-131
0.0678,0,4.63019832611e-131
0.0679,0,3.16281419879e-131
0.068,0,1.70371381772e-131
0.0681,0,6.41718635905e-132
0.0682,0,3.01876627976e-133
0.0683,0,-2.30394319296e-132
0.0684,0,-2.75797645728e-132
0.0685,0,-2.20125845878e-132
0.0686,0,-1.37751770279e-132
0.0687,0,-6.65808075963e-133
0.0688,0,-1.92373560348e-133
0.0689,0,5.49629203371e-134
0.069,0,1.42232417494e-133
0.0691,0,1.39880532079e-133
0.0692,0,1.01167959657e-133
0.0693,0,5.78910714568e-134
0.0694,0,2.44067668383e-134
0.0695,0,3.99932592563e-135
0.0696,0,-5.50383777122e-135
0.0697,0,-7.94168374506e-135
0.0698,0,-6.80523691584e-135
0.0699,0,-4.49996915376e-135
0.07,0,-2.33421147066e-135
0.0701,0,-8.10394594122e-136
0.0702,0,3.72852004482e-137
0.0703,0,3.77143112174e-136
0.0704,0,4.15676267177e-136
0.0705,0,3.19427284544e-136
0.0706,0,1.93510232406e-136
0.0707,0,8.93205330225e-137
0.0708,0,2.22116157685e-137
0.0709,0,-1.14836146263e-137
0.071,0,-2.22943972604e-137
0.0711,0,-2.07416937754e-137
0.0712,0,-1.4504346176e-137
0.0713,0,-8.01612461457e-138
0.0714,0,-3.17495654837e-138
0.0715,0,-3.19898850337e-139
0.0716,0,9.44967880526e-139
0.0717,0,1.21213297898e-138
0.0718,0,9.95366948202e-139
0.0719,0,6.37323076766e-139
0.072,0,3.17565668222e-139
0.0721,0,9.98877455565e-140
0.0722,0,-1.69197247098e-140
0.0723,0,-6.05720857955e-140
0.0724,0,-6.22483654331e-140
0.0725,0,-4.61448448151e-140
0.0726,0,-2.70468668627e-140
0.0727,0,-1.18656937181e-140
0.0728,0,-2.39745106504e-141
0.0729,0,2.15785802259e-141
0.073,0,3.45604653292e-141
0.0731,0,3.0594425198e-141
0.0732,0,2.07024594217e-141
0.0733,0,1.10332920227e-141
0.0734,0,4.06497141237e-142
0.0735,0,9.1697309391e-144
0.0736,0,-1.57319159179e-142
0.0737,0,-1.8359802896e-142
0.0738,0,-1.44908496426e-142
0.0739,0,-8.98393097886e-143
0.074,0,-4.28671213594e-143
0.0741,0,-1.19110873543e-143
0.0742,0,4.08118682623e-144
0.0743,0,9.58155630426e-144
0.0744,0,9.26684329026e-144
0.0745,0,6.63660727613e-144
0.0746,0,3.76020944508e-144
0.0747,0,1.55828965119e-144
0.0748,0,2.28899805929e-145
0.0749,0,-3.81626047483e-145
0.075,0,-5.30680016767e-145
0.0751,0,-4.49023851974e-145
0.0752,0,-2.94163673831e-145
0.0753,0,-1.50868689104e-145
0.0754,0,-5.10107514014e-146
0.0755,0,3.97352087104e-147
0.0756,0,2.55986419835e-146
0.0757,0,2.76185118649e-146
0.0758,0,2.10004428923e-146
0.0759,0,1.26023236122e-146
0.076,0,5.7353386209e-147
0.0761,0,1.35320689674e-147
0.0762,0,-8.20829333973e-148
0.0763,0,-1.49678937391e-147
0.0764,0,-1.37196757047e-147
0.0765,0,-9.50265696055e-148
0.0766,0,-5.19794282292e-148
0.0767,0,-2.01850060565e-148
0.0768,0,-1.61423033164e-149
0.0769,0,6.48723497643e-149
0.077,0,8.08113253034e-149
0.0771,0,6.55868277857e-149
0.0772,0,4.16059869807e-149
0.0773,0,2.04809380294e-149
0.0774,0,6.23457963406e-150
0.0775,0,-1.32842274911e-150
0.0776,0,-4.09196526225e-150
0.0777,0,-4.12867227869e-150
0.0778,0,-3.02985116934e-150
0.0779,0,-1.7587670461e-150
0.078,0,-7.59529903672e-151
0.0781,0,-1.42118006034e-151
0.0782,0,1.51091965932e-151
0.0783,0,2.31360848613e-151
0.0784,0,2.02071046032e-151
0.0785,0,1.35458764761e-151
0.0786,0,7.1412876959e-152
0.0787,0,2.57068607198e-152
0.0788,0,-9.6425171949e-155
0.0789,0,-1.07218757103e-152
0.079,0,-1.22150963924e-152
0.0791,0,-9.53568640581e-153
0.0792,0,-5.85677766851e-153
0.0793,0,-2.75790192645e-153
0.0794,0,-7.34580964121e-154
0.0795,0,2.98836040776e-154
0.0796,0,6.44795265807e-154
0.0797,0,6.13630714255e-154
0.0798,0,4.35199985661e-154
0.0799,0,2.4412162412e-154
0.08,0,9.93779999774e-155
0.0801,0,1.28149799635e-155
0.0802,0,-2.6375462887e-155
0.0803,0,-3.54366126001e-155
0.0804,0,-2.96157157038e-155
0.0805,0,-1.92221438526e-155
0.0806,0,-9.74532583885e-156
0.0807,0,-3.20391740097e-156
0.0808,0,3.60805064767e-157
0.0809,0,1.73495441727e-156
0.081,0,1.83408140809e-156
0.0811,0,1.38013969323e-156
0.0812,0,8.2037381185e-157
0.0813,0,3.67956915177e-157
0.0814,0,8.19215552032e-158
0.0815,0,-5.82559937127e-158
0.0816,0,-1.0040230233e-157
0.0817,0,-9.07101409947e-158
0.0818,0,-6.2234399274e-158
0.0819,0,-3.36880432647e-158
0.082,0,-1.28147445304e-158
0.0821,0,-7.40753698653e-160
0.0822,0,4.44319506518e-159
0.0823,0,5.38426696183e-159
0.0824,0,4.31998612937e-159
0.0825,0,2.71506358562e-159
0.0826,0,1.31999741789e-159
0.0827,0,3.87967295866e-160
0.0828,0,-1.0144908632e-160
0.0829,0,-2.76105338028e-160
0.083,0,-2.73705479778e-160
0.0831,0,-1.9886525997e-160
0.0832,0,-1.14314960181e-160
0.0833,0,-4.85692425135e-161
0.0834,0,-8.32507738929e-162
0.0835,0,1.05337351839e-161
0.0836,0,1.54764094951e-161
0.0837,0,1.33409687859e-161
0.0838,0,8.85988938634e-162
0.0839,0,4.61960002071e-162
0.084,0,1.62279701204e-162
0.0841,0,-5.21216389288e-164
0.0842,0,-7.29456535571e-163
0.0843,0,-8.12239408542e-163
0.0844,0,-6.27258200813e-163
0.0845,0,-3.81655838975e-163
0.0846,0,-1.77296323483e-163
0.0847,0,-4.51007070609e-164
0.0848,0,2.16377845949e-164
0.0849,0,4.33489230452e-164
0.085,0,4.06150261193e-164
0.0851,0,2.85279844804e-164
0.0852,0,1.58412645225e-164
0.0853,0,6.33005501159e-165
0.0854,0,6.9593781864e-166
0.0855,0,-1.81757135462e-165
0.0856,0,-2.36472917632e-165
0.0857,0,-1.95255615135e-165
0.0858,0,-1.25558620209e-165
0.0859,0,-6.29105756352e-166
0.086,0,-2.00756220209e-166
0.0861,0,3.0231165362e-167
0.0862,0,1.17424811538e-166
0.0863,0,1.21735054611e-166
0.0864,0,9.06684793754e-167
0.0865,0,5.33807273568e-167
0.0866,0,2.35856621913e-167
0.0867,0,4.92266640781e-168
0.0868,0,-4.1095292508e-168
0.0869,0,-6.72916593242e-168
0.087,0,-5.99491567952e-168
0.0871,0,-4.07430866722e-168
0.0872,0,-2.18218617684e-168
0.0873,0,-8.12343092305e-169
0.0874,0,-2.76971771181e-170
0.0875,0,3.03673819589e-169
0.0876,0,3.58526662216e-169
0.0877,0,2.84434128549e-169
0.0878,0,1.77104791154e-169
0.0879,0,8.50144252032e-170
0.088,0,2.40619004689e-170
0.0881,0,-7.59123459188e-171
0.0882,0,-1.86092691091e-170
0.0883,0,-1.81364173323e-170
0.0884,0,-1.30477671769e-170
0.0885,0,-7.426727583e-171
0.0886,0,-3.10255546774e-171
0.0887,0,-4.80445938447e-172
0.0888,0,7.31578805134e-172
0.0889,0,1.03450635543e-171
0.089,0,8.80429035772e-172
0.0891,0,5.79274608746e-172
0.0892,0,2.98663167757e-172
0.0893,0,1.02244664029e-172
0.0894,0,-6.42295399771e-174
0.0895,0,-4.95474004711e-173
0.0896,0,-5.39803740424e-173
0.0897,0,-4.12456227259e-173
0.0898,0,-2.4860134606e-173
0.0899,0,-1.1388674679e-173
0.09,0,-2.75489950858e-174
0.0901,0,1.5523901689e-174
0.0902,0,2.91156121029e-174
0.0903,0,2.68704024392e-174
0.0904,0,1.86935803524e-174
0.0905,0,1.02744393898e-174
0.0906,0,4.02687250668e-175
0.0907,0,3.61401556631e-176
0.0908,0,-1.2491977238e-175
0.0909,0,-1.57699401911e-175
0.091,0,-1.28681162656e-175
0.0911,0,-8.19825993623e-176
0.0912,0,-4.05856128629e-176
0.0913,0,-1.25465772719e-176
0.0914,0,2.4130386249e-177
0.0915,0,7.93722166549e-177
0.0916,0,8.07600327728e-177
0.0917,0,5.95427288446e-177
0.0918,0,3.47188700291e-177
0.0919,0,1.51040680313e-177
0.092,0,2.93188682884e-178
0.0921,0,-2.88379282347e-178
0.0922,0,-4.50638862868e-178
0.0923,0,-3.96030132263e-178
0.0924,0,-2.66633447207e-178
0.0925,0,-1.41277705674e-178
0.0926,0,-5.14127794695e-179
0.0927,0,-4.4509957704e-181
0.0928,0,2.07141979414e-179
0.0929,0,2.38596695572e-179
0.093,0,1.87204316309e-179
0.0931,0,1.15479453711e-179
0.0932,0,5.4713815731e-180
0.0933,0,1.48675107234e-180
0.0934,0,-5.59230729048e-181
0.0935,0,-1.25291350683e-180
0.0936,0,-1.20120868415e-180
0.0937,0,-8.55762271966e-181
0.0938,0,-4.82267078601e-181
0.0939,0,-1.9796772071e-181
0.094,0,-2.71959046741e-182
0.0941,0,5.06356829503e-182
0.0942,0,6.91019570042e-182
0.0943,0,5.80800671751e-182
0.0944,0,3.78594709183e-182
0.0945,0,1.92974946002e-182
0.0946,0,6.42846937786e-183
0.0947,0,-6.18290925505e-184
0.0948,0,-3.36033479716e-183
0.0949,0,-3.5855714242e-183
0.095,0,-2.71111060941e-183
0.0951,0,-1.6186419594e-183
0.0952,0,-7.30944101386e-184
0.0953,0,-1.67287912316e-184
0.0954,0,1.10523165025e-184
0.0955,0,1.95381491448e-184
0.0956,0,1.7769392257e-184
0.0957,0,1.22448274551e-184
0.0958,0,6.6604888527e-185
0.0959,0,2.55820866003e-185
0.096,0,1.74567396504e-186
0.0961,0,-8.56488526396e-186
0.0962,0,-1.05101066083e-185
0.0963,0,-8.4773103487e-186
0.0964,0,-5.35088520231e-186
0.0965,0,-2.61656879402e-186
0.0966,0,-7.81869759677e-187
0.0967,0,1.86444235544e-187
0.0968,0,5.35854146232e-187
0.0969,0,5.35507859703e-187
0.097,0,3.90877396698e-187
0.0971,0,2.25710470809e-187
0.0972,0,9.66305446655e-188
0.0973,0,1.72747227749e-188
0.0974,0,-2.01439257732e-188
0.0975,0,-3.01550436121e-188
0.0976,0,-2.61513300632e-188
0.0977,0,-1.74426221591e-188
0.0978,0,-9.14144742462e-189
0.0979,0,-3.24827350466e-189
0.098,0,6.08288910128e-191
0.0981,0,1.41039732804e-189
0.0982,0,1.58694748633e-189
0.0983,0,1.23164585985e-189
0.0984,0,7.52663828914e-190
0.0985,0,3.5186320312e-190
0.0986,0,9.14770905091e-191
0.0987,0,-4.06907945448e-191
0.0988,0,-8.42700906164e-191
0.0989,0,-7.95221559087e-191
0.099,0,-5.61060412266e-191
0.0991,0,-3.1301790759e-191
0.0992,0,-1.26170588153e-191
0.0993,0,-1.49983578544e-192
0.0994,0,3.49397498779e-192
0.0995,0,4.61267173857e-192
0.0996,0,3.82990075134e-192
0.0997,0,2.47341596034e-192
0.0998,0,1.24610356712e-192
0.0999,0,4.032589599e-193
0.1,0,-5.34679927435e-194
0.1001,0,-2.27576182166e-193
0.1002,0,-2.38043932203e-193
0.1003,0,-1.78137381557e-193
0.1004,0,-1.05344297515e-193
0.1005,0,-4.68723100985e-194
0.1006,0,-1.00885605759e-194
0.1007,0,7.81762219151e-195
0.1008,0,1.3099900993e-194
0.1009,0,1.17458625843e-194
0.101,0,8.0177241321e-195
0.1011,0,4.31547300073e-195
0.1012,0,1.62282721274e-195
0.1013,0,7.34549931064e-197
0.1014,0,-5.85937297807e-196
0.1015,0,-7.00037052464e-196
0.1016,0,-5.58257063414e-196
0.1017,0,-3.49105421526e-196
0.1018,0,-1.68575139309e-196
0.1019,0,-4.85692088241e-197
0.102,0,1.40732917602e-197
0.1021,0,3.61346316459e-197
0.1022,0,3.54918129412e-197
0.1023,0,2.5650272577e-197
0.1024,0,1.46669312773e-197
0.1025,0,6.17571950983e-198
0.1026,0,1.00429416445e-198
0.1027,0,-1.40141698668e-198
0.1028,0,-2.01636059847e-198
0.1029,0,-1.72616392818e-198
0.103,0,-1.14062899955e-198
0.1031,0,-5.91165435803e-199
0.1032,0,-2.0484491311e-199
0.1033,0,9.89629244127e-201
0.1034,0,9.58702301379e-200
0.1035,0,1.05492711475e-199
0.1036,0,8.10014132046e-200
0.1037,0,4.90362124327e-200
0.1038,0,2.26104807587e-200
0.1039,0,5.60144659695e-201
0.104,0,-2.93114637197e-201
0.1041,0,-5.66249375937e-201
0.1042,0,-5.26216021296e-201
0.1043,0,-3.67710003097e-201
0.1044,0,-2.03066204539e-201
0.1045,0,-8.03119628017e-202
0.1046,0,-7.9703336524e-203
0.1047,0,2.40424367564e-202
0.1048,0,3.07701622863e-202
0.1049,0,2.52451131793e-202
0.105,0,1.61529155658e-202
0.1051,0,8.04141909148e-203
0.1052,0,2.52334645361e-203
0.1053,0,-4.35320540973e-204
0.1054,0,-1.53918790656e-203
0.1055,0,-1.57956438992e-203
0.1056,0,-1.17004301406e-203
0.1057,0,-6.85300651922e-204
0.1058,0,-3.00297718444e-204
0.1059,0,-6.03459039143e-205
0.106,0,5.4987175083e-205
0.1061,0,8.77597837699e-205
0.1062,0,7.76093344747e-205
0.1063,0,5.24791947859e-205
0.1064,0,2.79459773111e-205
0.1065,0,1.02785718814e-205
0.1066,0,2.12252663425e-207
0.1067,0,-4.00034231829e-206
0.1068,0,-4.6599321015e-206
0.1069,0,-3.67489254602e-206
0.107,0,-2.27673568531e-206
0.1071,0,-1.08528836179e-206
0.1072,0,-3.00638869835e-207
0.1073,0,1.04377093224e-207
0.1074,0,2.43403256664e-207
0.1075,0,2.35118955507e-207
0.1076,0,1.6826085155e-207
0.1077,0,9.52630271272e-208
0.1078,0,3.94265917931e-208
0.1079,0,5.73974403132e-209
0.108,0,-9.71468158658e-209
0.1081,0,-1.34730341119e-208
0.1082,0,-1.13892500167e-208
0.1083,0,-7.45609525715e-209
0.1084,0,-3.82074975246e-209
0.1085,0,-1.28920553114e-209
0.1086,0,1.03648966881e-210
0.1087,0,6.50646397041e-210
0.1088,0,7.00890694252e-210
0.1089,0,5.32521167141e-210
0.109,0,3.19337402006e-210
0.1091,0,1.45174507892e-210
0.1092,0,3.41108213441e-211
0.1093,0,-2.09392902947e-211
0.1094,0,-3.8013987457e-211
0.1095,0,-3.48056310604e-211
0.1096,0,-2.40901910427e-211
0.1097,0,-1.31670401746e-211
0.1098,0,-5.10536633437e-212
0.1099,0,-4.00048369328e-213
0.11,0,1.65022201077e-212
0.1101,0,2.05131037071e-212
0.1102,0,1.66340538389e-212
0.1103,0,1.05447008461e-212
0.1104,0,5.1859384633e-213
0.1105,0,1.57462934497e-213
0.1106,0,-3.40958044612e-214
0.1107,0,-1.03970768725e-213
0.1108,0,-1.04762035605e-213
0.1109,0,-7.68224027422e-214
0.111,0,-4.45613022211e-214
0.1111,0,-1.9220818034e-214
0.1112,0,-3.57434706698e-215
0.1113,0,3.84884679539e-215
0.1114,0,5.87463135656e-215
0.1115,0,5.12580730965e-215
0.1116,0,3.43368191376e-215
0.1117,0,1.80872555908e-215
0.1118,0,6.49932222656e-216
0.1119,0,-3.77268537777e-218
0.112,0,-2.72600879557e-216
0.1121,0,-3.10020280256e-216
0.1122,0,-2.41819009871e-216
0.1123,0,-1.48419712133e-216
0.1124,0,-6.98192328137e-217
0.1125,0,-1.85351414707e-217
0.1126,0,7.63571567597e-218
0.1127,0,1.63786916625e-217
0.1128,0,1.55685481226e-217
0.1129,0,1.10335126769e-217
0.113,0,6.18447653069e-218
0.1131,0,2.51416030406e-218
0.1132,0,3.20716469013e-219
0.1133,0,-6.71259972246e-219
0.1134,0,-8.99627549164e-219
0.1135,0,-7.51164435528e-219
0.1136,0,-4.87204923527e-219
0.1137,0,-2.46789047534e-219
0.1138,0,-8.09594359321e-220
0.1139,0,9.33818783567e-221
0.114,0,4.40930216262e-220
0.1141,0,4.65427287037e-220
0.1142,0,3.49960757343e-220
0.1143,0,2.07872439436e-220
0.1144,0,9.31321978719e-221
0.1145,0,2.06396290187e-221
0.1146,0,-1.48538018051e-221
